unique_id,sleepdiary_dreamcontent,,
9981S," (1) Everything was doubled up, there were two identical toy soldiers marching in the sand,  the same one doubled up. Their uniforms looked more like English guards who guard the Buckingham Palace, with tall furry hats.  (2) I was supposed to be cleaning out an apartment that I was supposed to move out of, and there was one other person who looked exactly like me; we had big beehive hairdos and we kept talking about chapter 28 chapter 28. I don't know why we had to move so suddenly and we had to clean out our house because someone was moving in the next day and we were around my round table and I got out the vacuum cleaner and I was going to clean, I didn't know why I had to move but it all needed to be done right away in a hurry or we would get in big trouble.",,
7670S," (1) Two dogs were barking at each other and going crazy, they were supposed to be doing something and they were supposed to stop doing it but they wouldn't stop. I think they wouldn't stop being dangerous to people. (2) A Japanese man kind of like my friend Susan's husband Hiroshi who loves animals and wildlife  was eliminating insects; he had some kind of small business-there were two webpages he had: one said something like ""I'm a killer of bad bugs"" and the other said something phrased more diplomatically and nicer, like ""We will refrain from having bugs in your house"" or something like that. One was uncharacteristic (the harsher one) and one was more like him yet I didn't think he would actually kill any living thing like that. Yet at the same time he was hell-bent on eliminating the bugs.",,
2397S, a cat crawled into bed with me- I don't have a cat.  & something about the virus - I was trying to get home from far away.,,
10847S," A curio shop goes up for sale, and we are going to clean it up to sell. On the way there we see this muscular black guy with short basically a stove pipe hair cut hitting on this girl was big fizzle brown hair and an umbrella, neither of which wearing masks or social distanced. The shop owner is a middle aged woman comes with us for memory sake but when we get there our foreman who is friends with her tries to figure out why she is selling it and it was going to be so she could start a new life and find someone to be with. I don't hear the whole conversation because I'm looking at a very large red craftsman toolbox about 6 feet wide and 5 feet tall but our foreman and her end up together and she keeps the shop. I take my time looking around the shop to see if I can find a displate or some wall art for Audrey and while I don't find that there are some weird creations like something that looked like a racoon mixed with an iguana. As I am leaving the shop I see the guy and the girl walking off together. Something seems odd about the way they are walking but I don't think much of it beyond that and go a different direction to reflect on my life. For some reason I decide I need to go back to the shop and while I'm walking back I get to a T shaped road in like a city residential area and I am on the left side of the base of the T and that same guy and girl are walking across the middle of the top of the T to the far right side, maybe 70 feet away. Its at this moment I realize that he has her at gun point. The guys sees me and realizes I know. I'm too far to close the gap so I turn to run, but as I turn i get shot in the spine about 8 inches from the base and everything starts to fade. As it fades, I am determined to fulfill my promise to Audrey so I try to crawl to the brick building closest to me and write that I love her with my blood. When I woke up the room looked like it was kind of veiny. ",,
3763S, Attending a family gathering with parents (now deceased) present.,,
1013S, Big Kid and I watched Hunger Games 2 close to bed.  I dreamed I told her the plot to 3 and then realized that if I sent her to the dentist she would be brainwashed like Peeta was so I kept trying to cancel and delay appointments and hide her to keep her alive and well.,,
18805L," Can't remember specifics, but they weren't stressful ",,
7377L," Ding trapped in a bunker killed off by military one st a time, being experimented on. Another was being in high school at a school music event. ",,
30050S, Dreampt someone had blacktop our backyard.  A person was yelling at me. I was very upset,,
17769L, dreamt that I was in Australia visiting relatives.,,
14537L, I don't remember the specifics at all -- just that it was about trying to get the details right for something I was arranging -- but having trouble getting it right. ,,
15515L," I dreamed I worked in a restaurant owned by the mafia. It was a huge restaurant and my boss gave a bottle of wine to two of the employees and they were hiding drinking it. They were a couple of lushes. It upset me and rather than go to my boss I went over his head to the big mafia boss to tell him what was happening. Somehow I wound up becoming friends with his mother. And going to his  mothers house. At her house she seem to have groups of people coming and going. Small groups that could fit in one vehicle like they were stopping by before they went on a trip, or returning from a trip.It was a good dream and I woke up in the middle of the dream but I felt it was so good I wanted to sleep and stay in the dream and that is why I slept so late. It could also be that I took one extra little sleeping pill and I think that made me sleep extra hard. ",,
28549S," I was doing laundry in a basement.( It's been 25 years since I did that) The light is dim and I was having trouble with which sheets were done or needed doing. Lost track of what I had in a pile nearby.  I want to keep clean sheets and towels upstairs but no room, or place to put them. Feeling frustrated or just confused.  2. Was backing down a driveway toward a road in the dark with no lights on. I braked fast to prevent myself backing into traffic. My 13 year old grandson is with me. He tries to guide me. Unconnected from this, I remember moving furniture around.",,
30123S," I was in a house looking at it or visiting someone and with me I had a litter of kittens and I realized I had to place the kittens with families and find homes for them, they were getting very big and I was in the house with some lady and we were looking out the window and we saw there were two big trucks parked right outside the window on a narrow part of the yard next to a falling-down fence and there were workers picking two kinds of fruit and putting it in the  trucks, one fruit was figs which were unexpectedly huge, because they were just small vines growing by the fence but there was a lot of fruit and I was thinking because the person I was with was thinking about buying the house why are the trucks parked so close to the house and isn't that part of her backyard? and we were just watching for a while looking at the Mexican workers picking the fruit and packing it in the trucks, and they didn't ever look up or look around or say anything and then I was looking more out the window and I saw that very close to the house on the same side as the trucks but just next door was a school and there was not enough fence or anything separating the property then we were going upstairs and looking all around and one of the kittens was following me and then we were outside and I was trying to catch the kitten who was now running up and down the sidewalk outside in the dark.",,
23796S, I was in junior high again and I couldn't remember the lock for my locker and I couldn't find my favorite pen.,,
4473L, I was trying to get a job for my grandson with the company I used to work for. They needed a technician and I knew he could do the job although he didn;t have the credentials required. I was able to advocate for them to interview him. I woke up before a decision was made on whether he got the job.,,
2694S, I was with 2 thieves but i didn't know what they wanted ,,
18372L, large gathering where i was hanging with Jeff Goldblum and the sound guy for the band Ween. Everyone was sober and sobriety was main topic of discussion. ,,
24625S, My college best friend was singing better than me in the middle of a crowd. I was on a run and got tired.,,
18536L, my husband and I came home to find that someone had broken into our home. We didn't know who had broken in but our friend was very convinced that it was one specific person. Also there was an assassin strangling people in their beds. ,,
7585S," Scary violent apocalypse dream. People were out of control in the streets looting and setting stores and bars on fire. We were all in extreme danger from the violence. I spouse and I were scared but trying to manage and keep our dog and ourselves alive. A good friend had come to stay/visit and after a few days, he came down with a fever and went to hospital. We were terrified that meant we were all going to be sick￼ with the Virus.     We had weapons like knives.  You could trust no one, people from the streets were coming and talking to us acting like friends only to try to harm us or steal from us. I kept telling my husband I wish we had a bunker to hide out in for a few months so we did not have to live in constant fear. ￼￼",,
8202L," Some old classmates and i take a trip to the middle east by plane and we get there at night and see this super shady looking guy that turns out to be Tyler Ranfos and everyone was like fuck that guy because he's a prick all nd would copy everyone. I talk to him and he gives me the cold shoulder. I talk to Ryan Murray about it and he speculates what Tyler does now. I remember I saw him at the bank as like a manager or something and Ryan asked me to speculate how much he was making there. I thought around 17 and how nice it must be to not really be pushed to do sales and maybe he got rated based on how many accounts he opened.    I decided to go back to school and I took a class on nitroglycerin at like 11pm the teacher was and previous to that I had a class (blank) which I realized I could take back to back as a safety risk, I needed like an hour between each. I got to (blank) with Paul and Jimmy in an advanced bunker just north of nitroglycerin class. We had older single piece computers from like the 70s that ran advanced programs. Our first task our professor asked was for us to put a number in a field next to an image of a purple circle broken up by 3 horizontal pink ovals across the diameter. Jimmy asks the professor what number he should enter and the professor (middle aged, circular glasses, and short blonde hair, possible starting to bald) started roasting him how he probably used to be fat and because of that he decided to change his body because he didn't like himself so he tried to make others like him. The whole class starts cracking up and Jimmy basically says the same thing to him and the professor is like ""why do you think I know that"". This professor is incredibly insightful and pickes up on minute details but not in an air of superiority. Each professor at this university has a quirk or something they do to try and make thr class enjoyable. I hear a rumor from the girls at the next table that that the autopsy professor puts on a dog collar and leash when class is dismissed.  We start learning how Albert Einstein figured out nuclear energy because he had a bad phone call where he was trying to get funding or something in his lab and he poured some snappes into some tiny beakers for shots but got pissed off and slammed he desk a bunch and some of the chemicals on his desk bounced into his drinks and he saw how it made them change and froth so he tried to recreate it.",,
